,air_store_id,visit_date,reserve_visitors
12085,air_614e2f7e76dff854,2017-03-05,4
12086,air_614e2f7e76dff854,2017-03-08,4
12087,air_614e2f7e76dff854,2017-03-10,2
12088,air_614e2f7e76dff854,2017-03-12,6
12089,air_614e2f7e76dff854,2017-03-17,5
12090,air_614e2f7e76dff854,2017-03-18,6
12091,air_614e2f7e76dff854,2017-03-19,7
12092,air_614e2f7e76dff854,2017-03-22,4
12093,air_614e2f7e76dff854,2017-03-25,5
12094,air_614e2f7e76dff854,2017-03-26,6
12095,air_614e2f7e76dff854,2017-03-31,7
12096,air_614e2f7e76dff854,2017-04-02,2
12097,air_614e2f7e76dff854,2017-04-05,2
12098,air_614e2f7e76dff854,2017-04-07,6
12099,air_614e2f7e76dff854,2017-04-08,10
12100,air_614e2f7e76dff854,2017-04-11,4
12101,air_614e2f7e76dff854,2017-04-12,3
12102,air_614e2f7e76dff854,2017-04-13,8
12103,air_614e2f7e76dff854,2017-04-14,6
12104,air_614e2f7e76dff854,2017-04-15,6
12105,air_614e2f7e76dff854,2017-04-16,4
12106,air_614e2f7e76dff854,2017-04-19,4
12107,air_614e2f7e76dff854,2017-04-20,7
12108,air_614e2f7e76dff854,2017-04-21,4
12109,air_614e2f7e76dff854,2017-04-22,6
12110,air_61de73b097513f58,2016-01-16,2
12111,air_61de73b097513f58,2016-01-29,3
12112,air_61de73b097513f58,2016-02-10,3
12113,air_61de73b097513f58,2016-02-12,2
12114,air_61de73b097513f58,2016-11-19,2
12115,air_61de73b097513f58,2016-11-22,1
12116,air_61de73b097513f58,2016-12-09,4
12117,air_61de73b097513f58,2016-12-12,4
12118,air_622375b4815cf5cb,2016-01-04,22
12119,air_622375b4815cf5cb,2016-01-07,18
12120,air_622375b4815cf5cb,2016-01-08,21
12121,air_622375b4815cf5cb,2016-01-10,53
12122,air_622375b4815cf5cb,2016-01-16,22
12123,air_622375b4815cf5cb,2016-01-17,2
12124,air_622375b4815cf5cb,2016-01-18,4
12125,air_622375b4815cf5cb,2016-01-19,10
12126,air_622375b4815cf5cb,2016-01-20,3
12127,air_622375b4815cf5cb,2016-01-21,4
12128,air_622375b4815cf5cb,2016-01-22,2
12129,air_622375b4815cf5cb,2016-01-23,31
12130,air_622375b4815cf5cb,2016-01-29,9
12131,air_622375b4815cf5cb,2016-01-30,86
12132,air_622375b4815cf5cb,2016-02-04,2
12133,air_622375b4815cf5cb,2016-02-05,19
12134,air_622375b4815cf5cb,2016-02-06,15
12135,air_622375b4815cf5cb,2016-02-10,38
12136,air_622375b4815cf5cb,2016-02-11,22
12137,air_622375b4815cf5cb,2016-02-12,9
12138,air_622375b4815cf5cb,2016-02-13,57
12139,air_622375b4815cf5cb,2016-02-15,5
12140,air_622375b4815cf5cb,2016-02-18,6
12141,air_622375b4815cf5cb,2016-02-19,7
12142,air_622375b4815cf5cb,2016-02-20,43
12143,air_622375b4815cf5cb,2016-02-26,4
12144,air_622375b4815cf5cb,2016-02-27,32
12145,air_622375b4815cf5cb,2016-03-02,3
12146,air_622375b4815cf5cb,2016-03-03,6
12147,air_622375b4815cf5cb,2016-03-04,43
12148,air_622375b4815cf5cb,2016-03-05,92
12149,air_622375b4815cf5cb,2016-03-07,4
12150,air_622375b4815cf5cb,2016-03-09,29
12151,air_622375b4815cf5cb,2016-03-10,2
12152,air_622375b4815cf5cb,2016-03-12,78
12153,air_622375b4815cf5cb,2016-03-13,8
12154,air_622375b4815cf5cb,2016-03-14,17
12155,air_622375b4815cf5cb,2016-03-16,19
12156,air_622375b4815cf5cb,2016-03-17,28
12157,air_622375b4815cf5cb,2016-03-18,82
12158,air_622375b4815cf5cb,2016-03-19,46
12159,air_622375b4815cf5cb,2016-03-20,18
12160,air_622375b4815cf5cb,2016-03-22,57
12161,air_622375b4815cf5cb,2016-03-25,89
12162,air_622375b4815cf5cb,2016-03-26,80
12163,air_622375b4815cf5cb,2016-03-28,58
12164,air_622375b4815cf5cb,2016-04-01,21
12165,air_622375b4815cf5cb,2016-04-02,59
12166,air_622375b4815cf5cb,2016-04-05,13
12167,air_622375b4815cf5cb,2016-04-06,6
12168,air_622375b4815cf5cb,2016-04-08,63
12169,air_622375b4815cf5cb,2016-04-09,47
12170,air_622375b4815cf5cb,2016-04-10,18
12171,air_622375b4815cf5cb,2016-04-12,10
12172,air_622375b4815cf5cb,2016-04-15,42
12173,air_622375b4815cf5cb,2016-04-16,49
12174,air_622375b4815cf5cb,2016-04-18,19
12175,air_622375b4815cf5cb,2016-04-22,76
12176,air_622375b4815cf5cb,2016-04-24,2
12177,air_622375b4815cf5cb,2016-04-25,7
12178,air_622375b4815cf5cb,2016-05-05,5
12179,air_622375b4815cf5cb,2016-05-18,12
12180,air_622375b4815cf5cb,2016-05-19,38
12181,air_622375b4815cf5cb,2016-05-22,21
12182,air_622375b4815cf5cb,2016-05-30,9
12183,air_622375b4815cf5cb,2017-01-17,2
12184,air_622375b4815cf5cb,2017-02-24,2
12185,air_622375b4815cf5cb,2017-03-02,5
12186,air_622375b4815cf5cb,2017-03-03,63
12187,air_622375b4815cf5cb,2017-03-04,4
12188,air_622375b4815cf5cb,2017-03-07,2
12189,air_622375b4815cf5cb,2017-03-08,2
12190,air_622375b4815cf5cb,2017-03-09,14
12191,air_622375b4815cf5cb,2017-03-10,67
12192,air_622375b4815cf5cb,2017-03-11,65
12193,air_622375b4815cf5cb,2017-03-12,20
12194,air_622375b4815cf5cb,2017-03-15,44
12195,air_622375b4815cf5cb,2017-03-17,69
12196,air_622375b4815cf5cb,2017-03-18,2
12197,air_622375b4815cf5cb,2017-03-19,23
12198,air_622375b4815cf5cb,2017-03-21,4
12199,air_622375b4815cf5cb,2017-03-22,16
12200,air_622375b4815cf5cb,2017-03-23,14
12201,air_622375b4815cf5cb,2017-03-24,39
12202,air_622375b4815cf5cb,2017-03-25,39
12203,air_622375b4815cf5cb,2017-03-26,8
12204,air_622375b4815cf5cb,2017-03-28,15
12205,air_622375b4815cf5cb,2017-03-29,4
12206,air_622375b4815cf5cb,2017-03-30,17
12207,air_622375b4815cf5cb,2017-03-31,24
12208,air_622375b4815cf5cb,2017-04-01,31
12209,air_622375b4815cf5cb,2017-04-04,13
12210,air_622375b4815cf5cb,2017-04-05,7
12211,air_622375b4815cf5cb,2017-04-06,30
12212,air_622375b4815cf5cb,2017-04-07,55
12213,air_622375b4815cf5cb,2017-04-08,42
12214,air_622375b4815cf5cb,2017-04-10,11
12215,air_622375b4815cf5cb,2017-04-11,8
12216,air_622375b4815cf5cb,2017-04-12,8
12217,air_622375b4815cf5cb,2017-04-13,7
12218,air_622375b4815cf5cb,2017-04-14,29
12219,air_622375b4815cf5cb,2017-04-15,24
12220,air_622375b4815cf5cb,2017-04-16,7
12221,air_622375b4815cf5cb,2017-04-19,52
12222,air_622375b4815cf5cb,2017-04-21,22
12223,air_622375b4815cf5cb,2017-04-22,45
12224,air_622375b4815cf5cb,2017-04-25,4
12225,air_622375b4815cf5cb,2017-04-28,5
12226,air_622375b4815cf5cb,2017-05-02,2
12227,air_622375b4815cf5cb,2017-05-06,6
12228,air_627cabe2fe53f33f,2016-10-29,2
12229,air_627cabe2fe53f33f,2016-10-31,2
12230,air_627cabe2fe53f33f,2016-11-02,2
12231,air_627cabe2fe53f33f,2016-11-03,10
12232,air_627cabe2fe53f33f,2016-11-04,2
12233,air_627cabe2fe53f33f,2016-11-11,8
12234,air_627cabe2fe53f33f,2016-11-12,2
12235,air_627cabe2fe53f33f,2016-11-14,2
12236,air_627cabe2fe53f33f,2016-11-16,4
12237,air_627cabe2fe53f33f,2016-11-18,2
12238,air_627cabe2fe53f33f,2016-11-19,2
12239,air_627cabe2fe53f33f,2016-11-21,2
12240,air_627cabe2fe53f33f,2016-11-22,4
12241,air_627cabe2fe53f33f,2016-11-23,2
12242,air_627cabe2fe53f33f,2016-11-25,8
12243,air_627cabe2fe53f33f,2016-11-26,10
12244,air_627cabe2fe53f33f,2016-11-28,2
12245,air_627cabe2fe53f33f,2016-12-01,3
12246,air_627cabe2fe53f33f,2016-12-02,6
12247,air_627cabe2fe53f33f,2016-12-03,11
12248,air_627cabe2fe53f33f,2016-12-04,2
12249,air_627cabe2fe53f33f,2016-12-09,2
12250,air_627cabe2fe53f33f,2016-12-16,10
12251,air_627cabe2fe53f33f,2016-12-17,4
12252,air_627cabe2fe53f33f,2016-12-19,5
12253,air_627cabe2fe53f33f,2016-12-20,11
12254,air_627cabe2fe53f33f,2016-12-22,9
12255,air_627cabe2fe53f33f,2016-12-23,6
12256,air_627cabe2fe53f33f,2016-12-24,2
12257,air_627cabe2fe53f33f,2016-12-28,6
12258,air_627cabe2fe53f33f,2016-12-29,10
12259,air_627cabe2fe53f33f,2016-12-30,6
12260,air_627cabe2fe53f33f,2017-01-02,2
12261,air_627cabe2fe53f33f,2017-01-03,2
12262,air_627cabe2fe53f33f,2017-01-04,3
12263,air_627cabe2fe53f33f,2017-01-05,2
12264,air_627cabe2fe53f33f,2017-01-07,4
12265,air_627cabe2fe53f33f,2017-01-08,2
12266,air_627cabe2fe53f33f,2017-01-10,5
12267,air_627cabe2fe53f33f,2017-01-13,6
12268,air_627cabe2fe53f33f,2017-01-16,2
12269,air_627cabe2fe53f33f,2017-01-18,4
12270,air_627cabe2fe53f33f,2017-01-19,4
12271,air_627cabe2fe53f33f,2017-01-20,6
12272,air_627cabe2fe53f33f,2017-01-21,8
12273,air_627cabe2fe53f33f,2017-01-23,2
12274,air_627cabe2fe53f33f,2017-01-26,2
12275,air_627cabe2fe53f33f,2017-01-27,6
12276,air_627cabe2fe53f33f,2017-01-28,4
12277,air_627cabe2fe53f33f,2017-01-30,3
12278,air_627cabe2fe53f33f,2017-02-02,2
12279,air_627cabe2fe53f33f,2017-02-03,6
12280,air_627cabe2fe53f33f,2017-02-04,4
12281,air_627cabe2fe53f33f,2017-02-08,2
12282,air_627cabe2fe53f33f,2017-02-09,2
12283,air_627cabe2fe53f33f,2017-02-10,2
12284,air_627cabe2fe53f33f,2017-02-11,4
12285,air_627cabe2fe53f33f,2017-02-14,4
12286,air_627cabe2fe53f33f,2017-02-20,6
12287,air_627cabe2fe53f33f,2017-02-23,6
12288,air_627cabe2fe53f33f,2017-02-24,9
12289,air_627cabe2fe53f33f,2017-02-25,10
12290,air_627cabe2fe53f33f,2017-03-02,2
12291,air_627cabe2fe53f33f,2017-03-03,4
12292,air_627cabe2fe53f33f,2017-03-04,4
12293,air_627cabe2fe53f33f,2017-03-06,4
12294,air_627cabe2fe53f33f,2017-03-07,5
12295,air_627cabe2fe53f33f,2017-03-10,3
12296,air_627cabe2fe53f33f,2017-03-16,2
12297,air_627cabe2fe53f33f,2017-03-17,8
12298,air_627cabe2fe53f33f,2017-03-18,2
12299,air_627cabe2fe53f33f,2017-03-19,11
12300,air_627cabe2fe53f33f,2017-03-22,3
12301,air_627cabe2fe53f33f,2017-03-23,2
12302,air_627cabe2fe53f33f,2017-03-24,5
12303,air_627cabe2fe53f33f,2017-03-28,2
12304,air_627cabe2fe53f33f,2017-03-29,4
12305,air_627cabe2fe53f33f,2017-03-31,4
12306,air_627cabe2fe53f33f,2017-04-06,6
12307,air_627cabe2fe53f33f,2017-04-10,2
12308,air_627cabe2fe53f33f,2017-04-12,6
12309,air_627cabe2fe53f33f,2017-04-13,2
12310,air_627cabe2fe53f33f,2017-04-14,6
12311,air_627cabe2fe53f33f,2017-04-15,20
12312,air_627cabe2fe53f33f,2017-04-17,2
12313,air_627cabe2fe53f33f,2017-04-18,5
12314,air_627cabe2fe53f33f,2017-04-20,2
12315,air_627cabe2fe53f33f,2017-04-21,10
12316,air_627cabe2fe53f33f,2017-04-22,6
12317,air_627cabe2fe53f33f,2017-05-03,2
12318,air_629d9935273c82ae,2017-01-28,5
12319,air_632ba66e1f75aa28,2016-01-06,4
12320,air_632ba66e1f75aa28,2016-01-08,8
12321,air_632ba66e1f75aa28,2016-01-11,2
12322,air_632ba66e1f75aa28,2016-01-14,2
12323,air_632ba66e1f75aa28,2016-01-15,2
12324,air_632ba66e1f75aa28,2016-01-16,8
12325,air_632ba66e1f75aa28,2016-01-17,30
12326,air_632ba66e1f75aa28,2016-01-20,4
12327,air_632ba66e1f75aa28,2016-01-22,4
12328,air_632ba66e1f75aa28,2016-01-24,4
12329,air_632ba66e1f75aa28,2016-01-27,10
12330,air_632ba66e1f75aa28,2016-01-31,6
12331,air_632ba66e1f75aa28,2016-02-05,9
12332,air_632ba66e1f75aa28,2016-02-06,3
12333,air_632ba66e1f75aa28,2016-02-07,2
12334,air_632ba66e1f75aa28,2016-02-10,6
12335,air_632ba66e1f75aa28,2016-02-11,2
12336,air_632ba66e1f75aa28,2016-02-13,27
12337,air_632ba66e1f75aa28,2016-02-14,26
12338,air_632ba66e1f75aa28,2016-02-18,2
12339,air_632ba66e1f75aa28,2016-02-19,3
12340,air_632ba66e1f75aa28,2016-02-21,4
12341,air_632ba66e1f75aa28,2016-02-26,8
12342,air_632ba66e1f75aa28,2016-02-27,10
12343,air_632ba66e1f75aa28,2016-03-03,4
12344,air_632ba66e1f75aa28,2016-03-05,5
12345,air_632ba66e1f75aa28,2016-03-09,2
12346,air_632ba66e1f75aa28,2016-03-10,4
12347,air_632ba66e1f75aa28,2016-03-11,2
12348,air_632ba66e1f75aa28,2016-03-12,4
12349,air_632ba66e1f75aa28,2016-03-13,3
12350,air_632ba66e1f75aa28,2016-03-17,5
12351,air_632ba66e1f75aa28,2016-03-19,24
12352,air_632ba66e1f75aa28,2016-03-20,22
12353,air_632ba66e1f75aa28,2016-03-21,17
12354,air_632ba66e1f75aa28,2016-03-23,2
12355,air_632ba66e1f75aa28,2016-03-24,2
12356,air_632ba66e1f75aa28,2016-03-25,8
12357,air_632ba66e1f75aa28,2016-03-26,8
12358,air_632ba66e1f75aa28,2016-03-27,4
12359,air_632ba66e1f75aa28,2016-03-28,4
12360,air_632ba66e1f75aa28,2016-03-30,4
12361,air_632ba66e1f75aa28,2016-03-31,2
12362,air_632ba66e1f75aa28,2016-04-01,3
12363,air_632ba66e1f75aa28,2016-04-07,7
12364,air_632ba66e1f75aa28,2016-04-09,4
12365,air_632ba66e1f75aa28,2016-04-15,5
12366,air_632ba66e1f75aa28,2016-04-16,23
12367,air_632ba66e1f75aa28,2016-04-17,24
12368,air_632ba66e1f75aa28,2016-04-20,4
12369,air_632ba66e1f75aa28,2016-04-22,4
12370,air_632ba66e1f75aa28,2016-04-24,2
12371,air_632ba66e1f75aa28,2016-04-25,3
12372,air_632ba66e1f75aa28,2016-04-27,2
12373,air_632ba66e1f75aa28,2016-04-28,4
12374,air_632ba66e1f75aa28,2016-04-29,3
12375,air_632ba66e1f75aa28,2016-04-30,2
12376,air_632ba66e1f75aa28,2016-05-01,6
12377,air_632ba66e1f75aa28,2016-05-02,4
12378,air_632ba66e1f75aa28,2016-05-05,2
12379,air_632ba66e1f75aa28,2016-05-08,4
12380,air_632ba66e1f75aa28,2016-05-23,2
12381,air_632ba66e1f75aa28,2016-10-27,7
12382,air_632ba66e1f75aa28,2016-10-28,2
12383,air_632ba66e1f75aa28,2016-10-29,2
12384,air_632ba66e1f75aa28,2016-10-30,2
12385,air_632ba66e1f75aa28,2016-11-04,2
12386,air_632ba66e1f75aa28,2016-11-06,4
12387,air_632ba66e1f75aa28,2016-11-07,2
12388,air_632ba66e1f75aa28,2016-11-09,3
12389,air_632ba66e1f75aa28,2016-11-16,3
12390,air_632ba66e1f75aa28,2016-11-17,8
12391,air_632ba66e1f75aa28,2016-11-18,5
12392,air_632ba66e1f75aa28,2016-11-19,14
12393,air_632ba66e1f75aa28,2016-11-20,11
12394,air_632ba66e1f75aa28,2016-11-26,11
12395,air_632ba66e1f75aa28,2016-11-28,2
12396,air_632ba66e1f75aa28,2016-12-02,7
12397,air_632ba66e1f75aa28,2016-12-03,3
12398,air_632ba66e1f75aa28,2016-12-04,2
12399,air_632ba66e1f75aa28,2016-12-07,5
12400,air_632ba66e1f75aa28,2016-12-09,9
12401,air_632ba66e1f75aa28,2016-12-11,3
12402,air_632ba66e1f75aa28,2016-12-14,5
12403,air_632ba66e1f75aa28,2016-12-15,2
12404,air_632ba66e1f75aa28,2016-12-16,10
12405,air_632ba66e1f75aa28,2016-12-17,5
12406,air_632ba66e1f75aa28,2016-12-18,2
12407,air_632ba66e1f75aa28,2016-12-19,4
12408,air_632ba66e1f75aa28,2016-12-21,3
12409,air_632ba66e1f75aa28,2016-12-22,12
12410,air_632ba66e1f75aa28,2016-12-23,23
12411,air_632ba66e1f75aa28,2016-12-24,22
12412,air_632ba66e1f75aa28,2016-12-25,16
12413,air_632ba66e1f75aa28,2017-01-07,2
12414,air_632ba66e1f75aa28,2017-01-08,7
12415,air_632ba66e1f75aa28,2017-01-11,2
12416,air_632ba66e1f75aa28,2017-01-12,2
12417,air_632ba66e1f75aa28,2017-01-13,7
12418,air_632ba66e1f75aa28,2017-01-18,11
12419,air_632ba66e1f75aa28,2017-01-21,4
12420,air_632ba66e1f75aa28,2017-01-22,4
12421,air_632ba66e1f75aa28,2017-01-28,11
12422,air_632ba66e1f75aa28,2017-01-29,14
12423,air_632ba66e1f75aa28,2017-01-30,2
12424,air_632ba66e1f75aa28,2017-02-01,7
12425,air_632ba66e1f75aa28,2017-02-04,11
12426,air_632ba66e1f75aa28,2017-02-05,6
12427,air_632ba66e1f75aa28,2017-02-06,2
12428,air_632ba66e1f75aa28,2017-02-08,2
12429,air_632ba66e1f75aa28,2017-02-10,7
12430,air_632ba66e1f75aa28,2017-02-11,5
12431,air_632ba66e1f75aa28,2017-02-12,10
12432,air_632ba66e1f75aa28,2017-02-13,2
12433,air_632ba66e1f75aa28,2017-02-15,4
12434,air_632ba66e1f75aa28,2017-02-16,2
12435,air_632ba66e1f75aa28,2017-02-18,5
12436,air_632ba66e1f75aa28,2017-02-20,2
12437,air_632ba66e1f75aa28,2017-02-22,2
12438,air_632ba66e1f75aa28,2017-02-24,9
12439,air_632ba66e1f75aa28,2017-02-25,9
12440,air_632ba66e1f75aa28,2017-02-26,13
12441,air_632ba66e1f75aa28,2017-02-27,6
12442,air_632ba66e1f75aa28,2017-03-04,8
12443,air_632ba66e1f75aa28,2017-03-05,2
12444,air_632ba66e1f75aa28,2017-03-06,2
12445,air_632ba66e1f75aa28,2017-03-09,6
12446,air_632ba66e1f75aa28,2017-03-11,2
12447,air_632ba66e1f75aa28,2017-03-16,2
12448,air_632ba66e1f75aa28,2017-03-17,6
12449,air_632ba66e1f75aa28,2017-03-18,12
12450,air_632ba66e1f75aa28,2017-03-19,12
12451,air_632ba66e1f75aa28,2017-03-20,8
12452,air_632ba66e1f75aa28,2017-03-23,6
12453,air_632ba66e1f75aa28,2017-03-24,9
12454,air_632ba66e1f75aa28,2017-03-25,5
12455,air_632ba66e1f75aa28,2017-03-26,2
12456,air_632ba66e1f75aa28,2017-03-27,2
12457,air_632ba66e1f75aa28,2017-04-05,4
12458,air_632ba66e1f75aa28,2017-04-06,4
12459,air_632ba66e1f75aa28,2017-04-14,9
12460,air_632ba66e1f75aa28,2017-04-15,3
12461,air_632ba66e1f75aa28,2017-04-17,4
12462,air_632ba66e1f75aa28,2017-04-19,6
12463,air_632ba66e1f75aa28,2017-04-21,8
12464,air_632ba66e1f75aa28,2017-04-22,7
12465,air_632ba66e1f75aa28,2017-04-23,8
12466,air_632ba66e1f75aa28,2017-04-24,6
12467,air_632ba66e1f75aa28,2017-04-27,4
12468,air_638c35eb25e53eea,2016-11-23,2
12469,air_638c35eb25e53eea,2017-04-18,4
12470,air_638c35eb25e53eea,2017-04-22,2
12471,air_638c35eb25e53eea,2017-04-28,3
12472,air_63a750d8b4b6a976,2016-01-20,2
12473,air_63a750d8b4b6a976,2016-01-22,2
12474,air_63a750d8b4b6a976,2016-01-31,2
12475,air_63a750d8b4b6a976,2016-02-04,2
12476,air_63a750d8b4b6a976,2016-03-05,2
12477,air_63a750d8b4b6a976,2016-03-06,3
12478,air_63a750d8b4b6a976,2016-03-10,2
12479,air_63a750d8b4b6a976,2016-03-11,11
12480,air_63a750d8b4b6a976,2016-03-13,2
12481,air_63a750d8b4b6a976,2016-03-21,4
12482,air_63a750d8b4b6a976,2016-03-24,7
12483,air_63a750d8b4b6a976,2016-03-27,1
12484,air_63a750d8b4b6a976,2016-03-31,1
12485,air_63a750d8b4b6a976,2016-04-08,3
12486,air_63a750d8b4b6a976,2016-04-28,3
12487,air_63a750d8b4b6a976,2016-04-29,2
12488,air_63a750d8b4b6a976,2016-04-30,6
12489,air_63a750d8b4b6a976,2016-05-05,4
12490,air_63a750d8b4b6a976,2016-05-08,5
12491,air_63a750d8b4b6a976,2016-10-28,2
12492,air_63a750d8b4b6a976,2016-10-29,2
12493,air_63a750d8b4b6a976,2016-11-01,4
12494,air_63a750d8b4b6a976,2016-11-05,2
12495,air_63a750d8b4b6a976,2016-11-06,3
12496,air_63a750d8b4b6a976,2016-11-11,5
12497,air_63a750d8b4b6a976,2016-11-12,18
12498,air_63a750d8b4b6a976,2016-11-13,17
12499,air_63a750d8b4b6a976,2016-11-15,4
12500,air_63a750d8b4b6a976,2016-11-16,8
12501,air_63a750d8b4b6a976,2016-11-17,8
12502,air_63a750d8b4b6a976,2016-11-18,7
12503,air_63a750d8b4b6a976,2016-11-19,12
12504,air_63a750d8b4b6a976,2016-11-20,6
12505,air_63a750d8b4b6a976,2016-11-22,3
12506,air_63a750d8b4b6a976,2016-11-23,2
12507,air_63a750d8b4b6a976,2016-11-25,12
12508,air_63a750d8b4b6a976,2016-11-26,23
12509,air_63a750d8b4b6a976,2016-11-29,2
12510,air_63a750d8b4b6a976,2016-12-02,2
12511,air_63a750d8b4b6a976,2016-12-03,6
12512,air_63a750d8b4b6a976,2016-12-08,23
12513,air_63a750d8b4b6a976,2016-12-09,33
12514,air_63a750d8b4b6a976,2016-12-10,42
12515,air_63a750d8b4b6a976,2016-12-11,24
12516,air_63a750d8b4b6a976,2016-12-13,20
12517,air_63a750d8b4b6a976,2016-12-14,10
12518,air_63a750d8b4b6a976,2016-12-15,8
12519,air_63a750d8b4b6a976,2016-12-16,5
12520,air_63a750d8b4b6a976,2016-12-17,23
12521,air_63a750d8b4b6a976,2016-12-18,14
12522,air_63a750d8b4b6a976,2016-12-20,2
12523,air_63a750d8b4b6a976,2016-12-21,18
12524,air_63a750d8b4b6a976,2016-12-22,3
12525,air_63a750d8b4b6a976,2016-12-23,2
12526,air_63a750d8b4b6a976,2016-12-24,12
12527,air_63a750d8b4b6a976,2016-12-25,4
12528,air_63a750d8b4b6a976,2016-12-27,2
12529,air_63a750d8b4b6a976,2017-01-07,4
12530,air_63a750d8b4b6a976,2017-01-08,2
12531,air_63a750d8b4b6a976,2017-01-09,1
12532,air_63a750d8b4b6a976,2017-01-11,2
12533,air_63a750d8b4b6a976,2017-01-15,2
12534,air_63a750d8b4b6a976,2017-01-19,3
12535,air_63a750d8b4b6a976,2017-01-22,5
12536,air_63a750d8b4b6a976,2017-01-24,2
12537,air_63a750d8b4b6a976,2017-01-25,2
12538,air_63a750d8b4b6a976,2017-01-28,2
12539,air_63a750d8b4b6a976,2017-01-31,4
12540,air_63a750d8b4b6a976,2017-02-02,2
12541,air_63a750d8b4b6a976,2017-02-05,8
12542,air_63a750d8b4b6a976,2017-02-14,2
12543,air_63a750d8b4b6a976,2017-02-18,2
12544,air_63a750d8b4b6a976,2017-02-19,4
12545,air_63a750d8b4b6a976,2017-02-25,3
12546,air_63a750d8b4b6a976,2017-02-26,4
12547,air_63a750d8b4b6a976,2017-03-03,2
12548,air_63a750d8b4b6a976,2017-03-05,7
12549,air_63a750d8b4b6a976,2017-03-09,7
12550,air_63a750d8b4b6a976,2017-03-10,48
12551,air_63a750d8b4b6a976,2017-03-14,2
12552,air_63a750d8b4b6a976,2017-03-19,42
12553,air_63a750d8b4b6a976,2017-03-25,25
12554,air_63a750d8b4b6a976,2017-03-26,5
12555,air_63a750d8b4b6a976,2017-04-02,2
12556,air_63a750d8b4b6a976,2017-04-09,3
12557,air_63a750d8b4b6a976,2017-04-15,3
12558,air_63a750d8b4b6a976,2017-04-18,2
12559,air_63a750d8b4b6a976,2017-04-22,17
12560,air_63a750d8b4b6a976,2017-04-23,2
12561,air_63a750d8b4b6a976,2017-05-02,3
12562,air_63a750d8b4b6a976,2017-05-05,2
12563,air_63a750d8b4b6a976,2017-05-27,3
12564,air_63b13c56b7201bd9,2017-02-10,10
12565,air_63b13c56b7201bd9,2017-02-11,14
12566,air_63b13c56b7201bd9,2017-02-24,6
12567,air_63b13c56b7201bd9,2017-02-25,6
12568,air_63b13c56b7201bd9,2017-02-26,15
12569,air_63b13c56b7201bd9,2017-02-27,28
12570,air_63b13c56b7201bd9,2017-02-28,2
12571,air_63b13c56b7201bd9,2017-03-01,14
12572,air_63b13c56b7201bd9,2017-03-02,7
12573,air_63b13c56b7201bd9,2017-03-03,8
12574,air_63b13c56b7201bd9,2017-03-04,16
12575,air_63b13c56b7201bd9,2017-03-06,14
12576,air_63b13c56b7201bd9,2017-03-08,8
12577,air_63b13c56b7201bd9,2017-03-11,6
12578,air_63b13c56b7201bd9,2017-03-14,6
12579,air_63b13c56b7201bd9,2017-03-16,24
12580,air_63b13c56b7201bd9,2017-04-07,4
12581,air_63b13c56b7201bd9,2017-04-08,14
12582,air_63e28ee0b0c955a7,2016-01-05,6
12583,air_640cf4835f0d9ba3,2016-10-27,27
12584,air_640cf4835f0d9ba3,2016-10-28,11
12585,air_640cf4835f0d9ba3,2016-10-29,16
12586,air_640cf4835f0d9ba3,2016-11-01,3
12587,air_640cf4835f0d9ba3,2016-11-02,9
12588,air_640cf4835f0d9ba3,2016-11-03,10
12589,air_640cf4835f0d9ba3,2016-11-04,27
12590,air_640cf4835f0d9ba3,2016-11-05,2
12591,air_640cf4835f0d9ba3,2016-11-07,18
12592,air_640cf4835f0d9ba3,2016-11-08,11
12593,air_640cf4835f0d9ba3,2016-11-10,18
12594,air_640cf4835f0d9ba3,2016-11-11,20
12595,air_640cf4835f0d9ba3,2016-11-12,13
12596,air_640cf4835f0d9ba3,2016-11-13,6
12597,air_640cf4835f0d9ba3,2016-11-15,3
12598,air_640cf4835f0d9ba3,2016-11-16,37
12599,air_640cf4835f0d9ba3,2016-11-17,10
12600,air_640cf4835f0d9ba3,2016-11-18,20
12601,air_640cf4835f0d9ba3,2016-11-19,18
12602,air_640cf4835f0d9ba3,2016-11-21,4
12603,air_640cf4835f0d9ba3,2016-11-22,6
12604,air_640cf4835f0d9ba3,2016-11-24,4
12605,air_640cf4835f0d9ba3,2016-11-25,6
12606,air_640cf4835f0d9ba3,2016-11-26,17
12607,air_640cf4835f0d9ba3,2016-11-27,15
12608,air_640cf4835f0d9ba3,2016-11-28,2
12609,air_640cf4835f0d9ba3,2016-11-29,2
12610,air_640cf4835f0d9ba3,2016-11-30,2
12611,air_640cf4835f0d9ba3,2016-12-02,30
12612,air_640cf4835f0d9ba3,2016-12-03,8
12613,air_640cf4835f0d9ba3,2016-12-04,4
12614,air_640cf4835f0d9ba3,2016-12-05,2
12615,air_640cf4835f0d9ba3,2016-12-06,4
12616,air_640cf4835f0d9ba3,2016-12-08,18
12617,air_640cf4835f0d9ba3,2016-12-09,28
12618,air_640cf4835f0d9ba3,2016-12-10,12
12619,air_640cf4835f0d9ba3,2016-12-11,27
12620,air_640cf4835f0d9ba3,2016-12-12,21
12621,air_640cf4835f0d9ba3,2016-12-13,33
12622,air_640cf4835f0d9ba3,2016-12-14,12
12623,air_640cf4835f0d9ba3,2016-12-15,8
12624,air_640cf4835f0d9ba3,2016-12-16,48
12625,air_640cf4835f0d9ba3,2016-12-17,14
12626,air_640cf4835f0d9ba3,2016-12-18,30
